custom_id,text,text_cleaned,label,domain
3149,Дәмді.Тез жеткізілді. Ұсынамын.,дәмді тез жеткізілді ұсынамын,1,market
3150,себеби мен жендим барин,себеби мен жендим барин,1,appstore
3151,Өте өте керемет оиын,өте өте керемет оиын,1,appstore
3152,Бұл пернетақта өте керемет фон жүктеу болады. Керемт стикерлер бар немесе өзің қалаған стикер жасасаң болады. Осы приложенияны жүктеп алыңыздар өте керемет! 💯,бұл пернетақта өте керемет фон жүктеу болады керемт стикерлер бар немесе өзің қалаған стикер жасасаң болады осы приложенияны жүктеп алыңыздар өте керемет,1,appstore
3153,Өте күшті маған ұнады енді осыған сурет салам,өте күшті маған ұнады енді осыған сурет салам,1,appstore
3154,Мен бес жұлдыз қойдым бір ақ ана бтсті алып тастаныстаршы өтініш 🙂🙂,мен бес жұлдыз қойдым бір ақ ана бтсті алып тастаныстаршы өтініш,1,appstore
3155,"Алла разы болсын Сіздерге Өте керемет, Бәрі Түсінікті",алла разы болсын сіздерге өте керемет бәрі түсінікті,1,appstore
3156,"Жақсы, сапалы құрал сайман, уақытынан бұрын келді.",жақсы сапалы құрал сайман уақытынан бұрын келді,1,market
3157,Дым емес Екен тартпандар,дым емес екен тартпандар,0,appstore
3158,"Қымбат зат екен! Бір тісті жулу үшін 20000 теңге, емдеуге кем дегенде 50000 теңге",қымбат зат екен бір тісті жулу үшін 200 теңге емдеуге кем дегенде 500 теңге,0,mapping
3159,"взлом болу үшін гуглға модные томагочики вк деп жазу керек,потом ен бірінші тұрған ды басып,найтиге Toca boca деп ағылшынша жазу керек,скачать дегенді басандар наш телеграм дап тұрады оны баспаймыз,секундтын аяқталғанын куту керек,скачать дегенді басамыз и параметлерден загрузки дегенді басып тока бока дегенді басып бәріне ия дегенді басамыз и ұзақ загрузка болады.и кіреді,егерде менің айтқанымнан түсінбесіңіздер,ютубқа Mary toca деп жазып онын каналына кіріп,астыннан ізде,тока бока деп турад со",взлом болу үшін гуглға модные томагочики вк деп жазу керек потом ен бірінші тұрған ды басып найтиге toca boca деп ағылшынша жазу керек скачать дегенді басандар наш телеграм дап тұрады оны баспаймыз секундтын аяқталғанын куту керек скачать дегенді басамыз и параметлерден загрузки дегенді басып тока бока дегенді басып бәріне ия дегенді басамыз и ұзақ загрузка болады и кіреді егерде менің айтқанымнан түсінбесіңіздер ютубқа mary toca деп жазып онын каналына кіріп астыннан ізде тока бока деп турад со,1,appstore
3160,"Өте сапалы, керемет, буйырса тағы да тапсырыс берем.",өте сапалы керемет буйырса тағы да тапсырыс берем,1,market
3161,"Сапалы, балаға ыңғайлы. Жақсы дүкен.",сапалы балаға ыңғайлы жақсы дүкен,1,market
3162,Жаксы ойын жазған адамға кызыкты болгай,жаксы ойын жазған адамға кызыкты болгай,1,appstore
3163,"Бесеуіде суреттегідей болмаса да әдемі, қанық түсті.Каспиге рахмет. Енді жейделеріне тапсырыс беремін.",бесеуіде суреттегідей болмаса да әдемі қанық түсті каспиге рахмет енді жейделеріне тапсырыс беремін,1,market
3164,Ыңғайлы. Үйде отырып брон жасап койдым . Кешке Алла жазса шығамыз.,ыңғайлы үйде отырып брон жасап койдым кешке алла жазса шығамыз,1,appstore
3165,Маладес братичка кім шығармада зор екен,маладес братичка кім шығармада зор екен,1,appstore
3166,"Ассаламуағалейкум! Әлхамдулилла, керемет қосымша!",ассаламуағалейкум әлхамдулилла керемет қосымша,1,appstore
3167,Сәйгүлік көрем мінем де ша бам да анғар лар асып,сәйгүлік көрем мінем де ша бам да анғар лар асып,1,appstore
3168,"Керемет, өте ыңғайлы, 5 адамға орын жетеді.",керемет өте ыңғайлы 5 адамға орын жетеді,1,market
3169,Жаман себебі үйге кіргым келед,жаман себебі үйге кіргым келед,0,appstore
3170,Жақсы. Жұмыстарыңызға сәттілік,жақсы жұмыстарыңызға сәттілік,1,appstore
3171,Маған ұнады мұсылмандарға ең керекті дүние екен әсіресе салауаттары рахмеет сіздерге Аллам сауаптан еселеп жазсын🤲,маған ұнады мұсылмандарға ең керекті дүние екен әсіресе салауаттары рахмеет сіздерге аллам сауаптан еселеп жазсын,1,appstore
3172,жаксы колдануға ынғайлы,жаксы колдануға ынғайлы,1,appstore
3173,Казакч а кылуу керек,казакч а кылуу керек,1,appstore
3174,super ойын,super ойын,1,appstore
3175,Мал ешак мна ойын ойналмайды,мал ешак мна ойын ойналмайды,0,appstore
3176,"Өте керемет өнім. Маған қатты ұнады, бәріне қолданып көруге кеңес берер едім. Сыйлығын қосып беріпті, рақмет көп-көп.",өте керемет өнім маған қатты ұнады бәріне қолданып көруге кеңес берер едім сыйлығын қосып беріпті рақмет көп көп,1,market
3177,Күшті керемет😍😍😎😎😎😈😈красапчик☺☺,күшті кереметкрасапчик,1,appstore
3178,Интернет сыз болсаң😡,интернет сыз болсаң,0,appstore
3179,Артады,артады,1,appstore
3180,"Жақсы, күшті деп айта алмаймын.",жақсы күшті деп айта алмаймын,1,market
3181,Кірсең шыға алмайсыңғо найс,кірсең шыға алмайсыңғо найс,1,appstore
3182,Сапасы жаман емес. Алғанымда қуанып едім.Балам бір рет жаттығу жасап еді. Дақтар пайда болды.,сапасы жаман емес алғанымда қуанып едім балам бір рет жаттығу жасап еді дақтар пайда болды,1,market
3183,Бул ойын оте кушты тагыда кобирек логиклык ойындар косыныздаршы отиниш,бул ойын оте кушты тагыда кобирек логиклык ойындар косыныздаршы отиниш,1,appstore
3184,"Жақсы, бізге ұнады, тез арада жеткізіп берді. Рахмет.",жақсы бізге ұнады тез арада жеткізіп берді рахмет,1,market
3185,Неге бұрынғы 45 тің жолын өзгертіп тастаған бұл барлық достық тұрғындардың қиыншылығы болды соны қайтадан орнына қайтіп келтіріңіші рахмет,неге бұрынғы 45 тің жолын өзгертіп тастаған бұл барлық достық тұрғындардың қиыншылығы болды соны қайтадан орнына қайтіп келтіріңіші рахмет,1,appstore
3186,Бір Алла разы болсын шығарған атсалысқан адамдарға,бір алла разы болсын шығарған атсалысқан адамдарға,1,appstore
3187,Программа күшті екен ғой,программа күшті екен ғой,0,appstore
3188,Керемет игра,керемет игра,0,appstore
3189,Қолға кіиюуге ыңғайлы. Пайдаланып үлгірмедім.,қолға кіиюуге ыңғайлы пайдаланып үлгірмедім,1,market
3190,Keremet magan unadi,keremet magan unadi,1,appstore
3191,Маған қатты ұнады қайы ойын,маған қатты ұнады қайы ойын,1,appstore
3192,Күн,күн,1,appstore
3193,Ким ойлап тапса да Аллаһтың нұры жаусын әмин,ким ойлап тапса да аллаһтың нұры жаусын әмин,1,appstore
3194,"Óte keremet zat. Naqty, týsinikti, paıdaly. JARAISYŃDAR 👍👍👍",o te keremet zat naqty ty sinikti paıdaly jaraisyn dar,1,appstore
3195,"Бәрі дәмді, отбасымен барып тамақтанып, балаларды ойнатып келетін жер. Тек, тарлау екен. Кешке немесе демалыс күндері адам көп. Орын табу қиын.",бәрі дәмді отбасымен барып тамақтанып балаларды ойнатып келетін жер тек тарлау екен кешке немесе демалыс күндері адам көп орын табу қиын,1,mapping
3196,"Топастар малсындаргои ,тупои",топастар малсындаргои тупои,0,appstore
3197,Ақымақтар бүл ойын шайтан емес,ақымақтар бүл ойын шайтан емес,1,appstore
3198,Бұл күшті ойын екен 4адам ойнай алады 100 пайыз керемет !,бұл күшті ойын екен 4адам ойнай алады 100 пайыз керемет,1,appstore
3199,Маған менеджер Алимбаева Айгеримнин қызмет көрсетуы ұнады,маған менеджер алимбаева айгеримнин қызмет көрсетуы ұнады,1,appstore
3200,Өте кемремет өзыңың сүрыты койаласы,өте кемремет өзыңың сүрыты койаласы,0,appstore
3201,Неге намаз уақытын кешігіп көрсетеді?Ақтау қаласы,неге намаз уақытын кешігіп көрсетеді ақтау қаласы,1,appstore
3202,Маған қатты ұнады 5балл,маған қатты ұнады 5балл,1,appstore
3203,Айтпа,айтпа,1,appstore
3204,"Жақсы, алған күні мұзды қырға шығып көрдім, шығып кетті ойланғанда жоқ. Алуға болады.",жақсы алған күні мұзды қырға шығып көрдім шығып кетті ойланғанда жоқ алуға болады,1,market
3205,Ассалаумағалейкум алдыңғы версиясына үйреніп қалған едік . Аудио тыңдау қосылыпты базар жоқ бірəқ оны сатып алу керек екен,ассалаумағалейкум алдыңғы версиясына үйреніп қалған едік аудио тыңдау қосылыпты базар жоқ бірəқ оны сатып алу керек екен,1,appstore
3206,Суретін қайта қайта қимылдатып салу қиын,суретін қайта қайта қимылдатып салу қиын,1,appstore
3207,Майлары багасына сай сапалы екен.алдын баска май куйып журетин едим.енди Енига оттим.рахмет жигиттер,майлары багасына сай сапалы екен алдын баска май куйып журетин едим енди енига оттим рахмет жигиттер,1,mapping
3208,Мен бес жұлдыз бастым неге десеңдер осы приложени минис много,мен бес жұлдыз бастым неге десеңдер осы приложени минис много,1,appstore
3209,Супер.ойын деп осыны айт.,супер ойын деп осыны айт,1,appstore
3210,"Өте керемет, Рақмет Алла разы болсын! Біраз білмейтіндерді осы жерден оқып үйреніп жүрміз.",өте керемет рақмет алла разы болсын біраз білмейтіндерді осы жерден оқып үйреніп жүрміз,1,appstore
3211,Өте кызык ойын гой маган ұнады,өте кызык ойын гой маган ұнады,1,appstore
3212,Өте жақсы күшті,өте жақсы күшті,1,appstore
3213,Өте жақсы ұнамды ұнатамын!!!!!жақсы рахмет саған Саулық тілеимін,өте жақсы ұнамды ұнатамын жақсы рахмет саған саулық тілеимін,1,appstore
3214,Өте сапалы.Қақпағы 90 градус ашылады.Алсаңыз өкінбейсіз.,өте сапалы қақпағы 90 градус ашылады алсаңыз өкінбейсіз,1,market
3215,Кушти мыкты керемет,кушти мыкты керемет,1,appstore
3216,"Өте жақсы, шағын, өзіме ұнады.Рахмет жеткізіп бергендеріңізге.",өте жақсы шағын өзіме ұнады рахмет жеткізіп бергендеріңізге,1,market
3217,Ынғайлы.,ынғайлы,1,market
3218,Кірмейді,кірмейді,1,appstore
3219,Қаймағы бұзылмаған қазақ халқымнан айналдым!,қаймағы бұзылмаған қазақ халқымнан айналдым,1,bookstore
3220,Бұл пернетақта өте керемет! Айтарға сөз жоқ.,бұл пернетақта өте керемет айтарға сөз жоқ,1,appstore
3221,сол жумыс ии үшін де ешоу,сол жумыс ии үшін де ешоу,1,appstore
3222,Kushti eken pubg,kushti eken pubg,1,appstore
3223,"Бұрын паркингке кіріп-шығу ыңғайлы еді, қазір 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️ Қаланың адамдары ""генерал Сабыр Рақымов"" көшесі жағынан келеді! Ал паркингке кіру үшін Валиханова жағына бару керексің. Оған жету бір проблема. Түсінетін адам түсінеді! …",бұрын паркингке кіріп шығу ыңғайлы еді қазір қаланың адамдары генерал сабыр рақымов көшесі жағынан келеді ал паркингке кіру үшін валиханова жағына бару керексің оған жету бір проблема түсінетін адам түсінеді,0,mapping
3224,"Өте жаксы, ыңғайлы екен",өте жаксы ыңғайлы екен,1,market
3225,"Тамаша туынды, қазақтың мәнсап үшін ұмтылған байлары мен қазақтың кедей шаруасының өмірі шынайы айтылған. Бір кем дүние біреуде материалдық байлық, біреуде рухани байлық.",тамаша туынды қазақтың мәнсап үшін ұмтылған байлары мен қазақтың кедей шаруасының өмірі шынайы айтылған бір кем дүние біреуде материалдық байлық біреуде рухани байлық,1,bookstore
3226,"Бағдарлама өте керемет , қолданысысқа енген ең маңызды бағдарламаның бірі болды",бағдарлама өте керемет қолданысысқа енген ең маңызды бағдарламаның бірі болды,1,appstore
3227,"Крем өте керемет, мақтауға тұрарлық. 1 жаққаннан нәтиже бар.",крем өте керемет мақтауға тұрарлық 1 жаққаннан нәтиже бар,1,market
3228,"Жылдам, жақсы, оңай қолдануға.",жылдам жақсы оңай қолдануға,1,market
3229,маған қатты ұнады бірақ көп жерлер ашық емес паролды кім біледі айтып жберіндерші,маған қатты ұнады бірақ көп жерлер ашық емес паролды кім біледі айтып жберіндерші,0,appstore
3230,Хабар,хабар,1,appstore
3231,"Далбаса ойын екен, рекламасы шыға бергесін ашқанмын ғой)",далбаса ойын екен рекламасы шыға бергесін ашқанмын ғой,0,appstore
3232,Сіздерге көптен көп рахмет Алға дами беріңіздер Сіздер болмағанды біз не істер едік.👌👌👍👍👍♥️♥️,сіздерге көптен көп рахмет алға дами беріңіздер сіздер болмағанды біз не істер едік,1,appstore
3233,"Бұрын жақсы еді, бүгін обновление жасаған едім, приложение ашылмай қалды. Қатып қала береді алдыңғы беті ашылып. Бұрынғы версияны қайтадан әкелсеңіздер деймін.",бұрын жақсы еді бүгін обновление жасаған едім приложение ашылмай қалды қатып қала береді алдыңғы беті ашылып бұрынғы версияны қайтадан әкелсеңіздер деймін,1,appstore
3234,дұрыс жұмыс жасамайды ффффуууууу🤬,дұрыс жұмыс жасамайды ффуу,0,appstore
3235,"Алла разы болсын сізге Жанболат Райымбеков! Көп рахмет сізге,  көп пайдасы тиіп жатыр осы программанын! Алла рахымына бөлесин бәрімізді",алла разы болсын сізге жанболат райымбеков көп рахмет сізге көп пайдасы тиіп жатыр осы программанын алла рахымына бөлесин бәрімізді,1,appstore
3236,дурыс алла разы болсын одан ари жаксылап жасасандар дурыс болар еди,дурыс алла разы болсын одан ари жаксылап жасасандар дурыс болар еди,1,appstore
3237,🤘керемет керемет супер,керемет керемет супер,1,appstore
3238,Зың күшті,зың күшті,1,appstore
3239,бул оте кушти анамда бар жасап кордим,бул оте кушти анамда бар жасап кордим,1,appstore
3240,Маған тик токтағы бір ұнағаны трендтер ұнады,маған тик токтағы бір ұнағаны трендтер ұнады,0,appstore
3241,"Көп-көп рахмет, өте әдемі, жақсы екен, маған ұнады.",көп көп рахмет өте әдемі жақсы екен маған ұнады,1,market
3242,Ма ша Алла әдемі,ма ша алла әдемі,1,appstore
3243,Нәзік.Өте әдемі.,нәзік өте әдемі,1,market
3244,"Рахмет,жаксы шофер,Жана машина",рахмет жаксы шофер жана машина,1,appstore
3245,Буда фотого тусе алмайтын екенсен,буда фотого тусе алмайтын екенсен,0,appstore
3246,Алла разы болсын сиздерге оте жаксы,алла разы болсын сиздерге оте жаксы,1,appstore
3247,Jalpi jaksi jasap tur.Jep jenil. Dastavkasida jildam.,jalpi jaksi jasap tur jep jenil dastavkasida jildam,1,market
3248,Мен бұрын ойлайтынмын иншот пен монтаждау мүмкін емес деп ал қазір керсінше маған ұнап бара жатыр және де айфонский смайлик жасауға болады маған қатты ұнады 100/100♡,мен бұрын ойлайтынмын иншот пен монтаждау мүмкін емес деп ал қазір керсінше маған ұнап бара жатыр және де айфонский смайлик жасауға болады маған қатты ұнады 100 100,1,appstore
3249,"Ұлыма ұнады. Сапасы жақсы, жеңіл.",ұлыма ұнады сапасы жақсы жеңіл,1,market
3250,Керемет екен прям күшті,керемет екен прям күшті,1,appstore
3251,Өте керемет пернетақта . Маған қатты ұнайды,өте керемет пернетақта маған қатты ұнайды,1,appstore
3252,"Барлығы өте жақсы, жазатын сөздеріңді дайын күйінде орналастыра саласың, еш қиыншылықсыз жұмыс істеуге болады.",барлығы өте жақсы жазатын сөздеріңді дайын күйінде орналастыра саласың еш қиыншылықсыз жұмыс істеуге болады,1,appstore
3253,"Ени май ауыстыру орталығы өте қатты ұнайды. Майдың сапасына көңілім толып жүр, жақсы!",ени май ауыстыру орталығы өте қатты ұнайды майдың сапасына көңілім толып жүр жақсы,1,mapping
3254,Қатты ұнады харошо,қатты ұнады харошо,1,appstore
3255,"Мен роблоксқа кірсем болды телефоным өшіп қала береді түсінбедім, бірақ бұрын ойнағанмын өте қызық.",мен роблоксқа кірсем болды телефоным өшіп қала береді түсінбедім бірақ бұрын ойнағанмын өте қызық,0,appstore
3256,Перфоратордың жұмысына ризамын!,перфоратордың жұмысына ризамын,1,market
3257,"Жинақы, әдемі. Ысқыруығы жақсы естіледі.",жинақы әдемі ысқыруығы жақсы естіледі,1,market
3258,"Маған бәрі ұнады, ойымдағыдай шықты. Жеңіл жүреді екен, сапалы. Айтқан күннен ерте әкеліп берді. Рақмет!",маған бәрі ұнады ойымдағыдай шықты жеңіл жүреді екен сапалы айтқан күннен ерте әкеліп берді рақмет,1,market
3259,кушты казакшаны дамытатын ойын,кушты казакшаны дамытатын ойын,1,appstore
3260,"Өте нашар программа, мүлдем қазақша жоқ бұл бір, ішіндегі штраф дегендегі ақша бірімі рубль, біздің заңнамаға сай емес, өтірік ту қойып орыстардікін көшіре салған. МАСҚАРА",өте нашар программа мүлдем қазақша жоқ бұл бір ішіндегі штраф дегендегі ақша бірімі рубль біздің заңнамаға сай емес өтірік ту қойып орыстардікін көшіре салған масқара,0,appstore
3261,Өте жақсы азуға😉😉,өте жақсы азуға,1,appstore
3262,Оте қатты қатты қатты қатты қатты ұнады маған осындаи оиын қызық болды осы оиынды шығарған адамго көп көп рақмет жаным сол мен сізді қолдаимын мен бұған бал қоиямын 10000000000000000000000000000000000000000000000000000000000000000000000000000 милонан астам бал сізге рахмет 😘ешқашан ауырманыз,оте қатты қатты қатты қатты қатты ұнады маған осындаи оиын қызық болды осы оиынды шығарған адамго көп көп рақмет жаным сол мен сізді қолдаимын мен бұған бал қоиямын 100 милонан астам бал сізге рахмет ешқашан ауырманыз,1,appstore
3263,Ойын өте күшті деп ойлаймын мен оны көшіріп жатырмын ол ұнамаса бір ғана жұлдыз қоямын,ойын өте күшті деп ойлаймын мен оны көшіріп жатырмын ол ұнамаса бір ғана жұлдыз қоямын,1,appstore
3264,Сол жаман,сол жаман,0,appstore
3265,Мен каспиге туылған күнімді жазғанымда туылған күн банкте тіркелгеннен өзгеше деп шыға береді бірақ мен туылған күнді өзгертіп көрдім бірақ тағы шыға береді,мен каспиге туылған күнімді жазғанымда туылған күн банкте тіркелгеннен өзгеше деп шыға береді бірақ мен туылған күнді өзгертіп көрдім бірақ тағы шыға береді,0,appstore
3266,Саламатсыз ба Мен төртінші яғни доктор статусында бірақ приложения жаңартыңыз дегенді басып едім ұпайым рейтингым тұр бірақ статусым оқушым болып тұр сол жерін дұрыстап жіберіңіздерші,саламатсыз ба мен төртінші яғни доктор статусында бірақ приложения жаңартыңыз дегенді басып едім ұпайым рейтингым тұр бірақ статусым оқушым болып тұр сол жерін дұрыстап жіберіңіздерші,1,appstore
3267,Турник сапасы өте жақсы. Барлық заттары түгел,турник сапасы өте жақсы барлық заттары түгел,1,market
3268,Small супермаркет желісінде барлық керекті заттар тағамдар бар. Әсіресе выпечкалары және салаттары өте дәмді,small супермаркет желісінде барлық керекті заттар тағамдар бар әсіресе выпечкалары және салаттары өте дәмді,1,mapping
3269,Ойналмады😢😢😢😡😡😡,ойналмады,0,appstore
3270,Керемет екен 5жұлдыз берем,керемет екен 5жұлдыз берем,1,appstore
3271,Жалпы сəл керемет,жалпы сəл керемет,1,appstore
3272,Өте керемет Алланың нұры жаусын!,өте керемет алланың нұры жаусын,1,appstore
3273,котакты жеген заттар екен,котакты жеген заттар екен,0,appstore
3274,Бұл өте тамаша емес,бұл өте тамаша емес,0,appstore
3275,Мен 5 гигабайт үтым,мен 5 гигабайт үтым,1,appstore
3276,өте ыңғайлы және тез,өте ыңғайлы және тез,1,appstore
3277,Ассаламуалейкум. Керемет жаксы екен. Алла разы болсын!!!!,ассаламуалейкум керемет жаксы екен алла разы болсын,1,appstore
3278,"Күшті, әдемі чайник екен.",күшті әдемі чайник екен,1,market
3279,Нашар онша ашбаиды не,нашар онша ашбаиды не,0,appstore
3280,Ұнады бірақ отшельник загрузкасын толтыра алмадым сіз отшельник загрузкасын тегін 5 еуін толтырып беріңіз өтініш,ұнады бірақ отшельник загрузкасын толтыра алмадым сіз отшельник загрузкасын тегін 5 еуін толтырып беріңіз өтініш,1,appstore
3281,отен керемет соз жок😃👏👏,отен керемет соз жок,1,appstore
3282,Ұнады бірақ Карташканы қайдан алады,ұнады бірақ карташканы қайдан алады,1,appstore
3283,Жарайсыздар,жарайсыздар,0,appstore
3284,Маған шамалы ұнады😑😑😑😑😐,маған шамалы ұнады,0,appstore
3285,Өте күшті ойын өкінбейсің,өте күшті ойын өкінбейсің,1,appstore
3286,Маған ұнады мен онымен бірнеше видео жасадым,маған ұнады мен онымен бірнеше видео жасадым,1,appstore
3287,Маган ұнады бірақ қызықсыз фф күшті бірақ😁,маган ұнады бірақ қызықсыз фф күшті бірақ,1,appstore
3288,ҚАЗАҚСТАН ҒА БОЛМАЙДЫ МОЙ БЕЛАЙН КЗ ТІ ЖҮКТЕҢДЕР! ! !,қазақстан ға болмайды мой белайн кз ті жүктеңдер,0,appstore
3289,101/10,101 10,1,appstore
3290,Керемет магаг унады,керемет магаг унады,1,appstore
3291,Bari jaksy,bari jaksy,1,appstore
3292,Пр нестеп отырсыңдар,пр нестеп отырсыңдар,1,appstore
3293,Бұндай праграманы ешкім жасай алмайды сол үшін баға берейік күшті маған ұнады 🏆*****,бұндай праграманы ешкім жасай алмайды сол үшін баға берейік күшті маған ұнады,1,appstore
3294,Каитып жібереді,каитып жібереді,0,appstore
3295,Өте керемет көп рақмет 😘😘😘,өте керемет көп рақмет,1,appstore
3296,Керемет қызмет көрсету,керемет қызмет көрсету,1,mapping
3297,"Әлі тексеріп көрмедік жалпы жақсы екен, бағасына сай. Уақытынан ерте келді.",әлі тексеріп көрмедік жалпы жақсы екен бағасына сай уақытынан ерте келді,1,market
3298,Құбыла көрсетпей тұр,құбыла көрсетпей тұр,1,appstore
3299,"Күшті, керемет, маған өте ұнады. Өзім осындай шағын түрін қаладым.",күшті керемет маған өте ұнады өзім осындай шағын түрін қаладым,1,market
3300,"Тапсырыс уақытылы келді, берілген мерзімнен ерте келді.Жиынтық өте ынғайлы, сапасы жақсы.Ұқыпты қарап ұстасаң, 10-15 жылға жетеді.Бөлшегі барлығы бар. Рахмет.",тапсырыс уақытылы келді берілген мерзімнен ерте келді жиынтық өте ынғайлы сапасы жақсы ұқыпты қарап ұстасаң 10 15 жылға жетеді бөлшегі барлығы бар рахмет,1,market
3301,Уте кермет😚😚😚😚🇰🇿🖒🖒🖒,уте кермет,1,appstore
3302,"Бағдарлама шет елдерге шыққанда көп көмектеседі, уақыт құбыла анықтауда өте қолайлы. Алла разы болсын. Пәтуа бөлімі, библиотека бөлімдері қосылса, пайғамбарымыздың (с.а.с) өмірі жайлы қазақша оқып, сүннеттерімізге жақын болуға көп көмектесер еді. Алла разы болсын",бағдарлама шет елдерге шыққанда көп көмектеседі уақыт құбыла анықтауда өте қолайлы алла разы болсын пәтуа бөлімі библиотека бөлімдері қосылса пайғамбарымыздың с а с өмірі жайлы қазақша оқып сүннеттерімізге жақын болуға көп көмектесер еді алла разы болсын,1,appstore
3303,Alla Berekesin Bersin!!! 😎👍,alla berekesin bersin,1,appstore
3304,Сөщім ді айтып жеткізе алмаймын,сөщім ді айтып жеткізе алмаймын,1,appstore
3305,жақсы маған ұнады,жақсы маған ұнады,0,appstore
3306,Сабақ жіберілмейді не сұмдық!! Жаман предложения!,сабақ жіберілмейді не сұмдық жаман предложения,0,appstore
3307,Brainly сен өте өте кереметтің барлығының жауабын береді айналып іздеп тұрмайды спакойна береді әлемдегі ең керемет бағдарлама,brainly сен өте өте кереметтің барлығының жауабын береді айналып іздеп тұрмайды спакойна береді әлемдегі ең керемет бағдарлама,1,appstore
3308,"Тағамдары өте керемет,ең тартымдылығы Халал болғаны күшті. Атмосферасы да өте керемет. Дами беріңіздер,Алла разы болсын",тағамдары өте керемет ең тартымдылығы халал болғаны күшті атмосферасы да өте керемет дами беріңіздер алла разы болсын,1,mapping
3309,Ойын өте керемет екен маған қатты ұнады 👍😊❤,ойын өте керемет екен маған қатты ұнады,1,appstore
3310,Фф рахмееттт балалық шакааааа,фф рахмеетт балалық шакаа,1,appstore
3311,Жақсы болды қазақша әндер қойып әйтпесе неше түрлі шетелдік болу шеді РАХМЕТ Керуен Сити,жақсы болды қазақша әндер қойып әйтпесе неше түрлі шетелдік болу шеді рахмет керуен сити,1,mapping
3312,Жақсы бірақ қатады,жақсы бірақ қатады,1,appstore
3313,маған қатты унады .Кубиктары бесконечный ..Кароч мен ьул ойынға бес жулдыз қойдым .Сендерге унамаса жаман комментарии жазбаңдар,маған қатты унады кубиктары бесконечный кароч мен ьул ойынға бес жулдыз қойдым сендерге унамаса жаман комментарии жазбаңдар,1,appstore
3314,Жаксы жер достармен жаксы отыдык ! Жамиялға жеке рахмет!,жаксы жер достармен жаксы отыдык жамиялға жеке рахмет,1,mapping
3315,"Өте керемет предложение.👍Жазып алыңыздар өкінбейсіздер, керемет ақпараттар пайдалы кеңестерімен бөліседі, осы предложениені жазып алсаңыз міндетті түрде грантқа түсесіз бұйыртса ☺❤",өте керемет предложение жазып алыңыздар өкінбейсіздер керемет ақпараттар пайдалы кеңестерімен бөліседі осы предложениені жазып алсаңыз міндетті түрде грантқа түсесіз бұйыртса,1,appstore
3316,Видеодан 😱Сендер кыздын котын коидындар уйалмаисындарма😡,видеодан сендер кыздын котын коидындар уйалмаисындарма,0,appstore
3317,жургизуши коликти өте жаксы басқарады.,жургизуши коликти өте жаксы басқарады,1,appstore
3318,Ха ха ха-шығар деген үміт сияқты ғой😓😓😓😓😓😓😓😓😓😓🤔🤔🤔😵😵🤕🤕,ха ха ха шығар деген үміт сияқты ғой,0,appstore
3319,"Керемет, жұмсақ, еш бір жерінде денеге бататын сымы жоқ, жайлы.Сатып алушыларға кеңес берер едім! Бұрыңғы жиһазмен келген матраста белім ауырып жайсыздау болатын. Каспибен дүкенге рахмет, керек затыңды бөліп төлеу арқылы сатып ала-аласың, рахмет!",керемет жұмсақ еш бір жерінде денеге бататын сымы жоқ жайлы сатып алушыларға кеңес берер едім бұрыңғы жиһазмен келген матраста белім ауырып жайсыздау болатын каспибен дүкенге рахмет керек затыңды бөліп төлеу арқылы сатып ала аласың рахмет,1,market
3320,Отте жаксы рахмет,отте жаксы рахмет,1,appstore
3321,өте керемет ойын маған ұнады ең бірінші басында ойнағанда қорқасын ал сосын үйренесін мен гренни жоғына қойып қойам сосын ойнай берем бірақта кішкене қорқынышты болады,өте керемет ойын маған ұнады ең бірінші басында ойнағанда қорқасын ал сосын үйренесін мен гренни жоғына қойып қойам сосын ойнай берем бірақта кішкене қорқынышты болады,1,appstore
3322,Дым тусінбедім не,дым тусінбедім не,0,appstore
3323,Болады енд,болады енд,1,appstore
3324,керемет ұнайды праграма күшті жасалған жалпы рақмет,керемет ұнайды праграма күшті жасалған жалпы рақмет,1,appstore
3325,Өте нашар жұмыс істиді,өте нашар жұмыс істиді,0,appstore
3326,Өте тамаша мобильдік қосымша екен. Салық төлеушілер үшін өте ыңғайлы 👍,өте тамаша мобильдік қосымша екен салық төлеушілер үшін өте ыңғайлы,1,appstore
3327,Маған өте қатты ұнады! Керемет! Тартуға кеңес беремін! 🥰😍😘,маған өте қатты ұнады керемет тартуға кеңес беремін,1,appstore
3328,"Сусабын өте керемет, сіздерге рақмет.Уақытысында алып келді.",сусабын өте керемет сіздерге рақмет уақытысында алып келді,1,market
3329,"Алла разы болсын оте ынгайлы приложения, керектынын бари бар",алла разы болсын оте ынгайлы приложения керектынын бари бар,1,appstore
3330,Тамаша. Өте керемет.,тамаша өте керемет,1,market
3331,Jaman jaman,jaman jaman,0,appstore
3332,Акауынтымды таппай қалдым,акауынтымды таппай қалдым,0,appstore
3333,Керемет! Ана тілімізде басып шығарған баспа ұжымына мың алғыс!,керемет ана тілімізде басып шығарған баспа ұжымына мың алғыс,1,bookstore
3334,"Оңтайлы, рахмет!",оңтайлы рахмет,1,market
3335,Ешкандай мегабайт келген жок оператор 2-3 кунде келеди деген али жок,ешкандай мегабайт келген жок оператор 2 3 кунде келеди деген али жок,0,appstore
3336,Загрузка ескі нәрселер тұрабереді жаңа нәрселер жоқ,загрузка ескі нәрселер тұрабереді жаңа нәрселер жоқ,0,appstore
3337,мен,мен,0,appstore
