custom_id,text,text_cleaned,label,domain
pla042346pla,ашамай жатырмын комек бериниздерши,ашамай жатырмын комек бериниздерши,0,appstore
pla089011pla,Мүмкіндігінше кіріп көрем,мүмкіндігінше кіріп көрем,0,appstore
pla030352pla,Баска нусқасы жасауды өтинеміз,баска нусқасы жасауды өтинеміз,0,appstore
gis000901gis,Ноутбукпен отыруға болмайды деп шығарып жіберген кафе ма? Қай атам-заманнан қалған мынау бізде бесплатно вайфаймен отырасыңғо. Осыдан кім барар екен сіздерге,ноутбукпен отыруға болмайды деп шығарып жіберген кафе ма қай атам заманнан қалған мынау бізде бесплатно вайфаймен отырасыңғо осыдан кім барар екен сіздерге,0,mapping
pla061922pla,Ен нашар банк,ен нашар банк,0,appstore
pla051013pla,Дым тусинбейм😔😭,дым тусинбейм,0,appstore
pla049299pla,Қалған жерлерін ашса біржерлері түсіп қалады ма?,қалған жерлерін ашса біржерлері түсіп қалады ма,0,appstore
pla126355pla,Мына клавиатура оте керемет екен,мына клавиатура оте керемет екен,0,appstore
pla005336pla,кілт 😡😡😡😡😡😡😤😤😤😤,кілт,0,appstore
pla086428pla,Жақсы ойын екен маған ұнады,жақсы ойын екен маған ұнады,0,appstore
pla017772pla,Мен вай файмен отырмаймын мегабайтты жаман ішеді осыда отырамын деп басқа заттарға мегабайт қалмады,мен вай файмен отырмаймын мегабайтты жаман ішеді осыда отырамын деп басқа заттарға мегабайт қалмады,0,appstore
pla113047pla,Тупойлар бастары ыстемитындер,тупойлар бастары ыстемитындер,0,appstore
pla006273pla,Фуууууууууууууу қоылып өшіп қалады,фуу қоылып өшіп қалады,0,appstore
pla075111pla,Мен пп ны қатты жақсы көремін,мен пп ны қатты жақсы көремін,0,appstore
kas003862kas,Сапасына көңілем толмады шамалы.,сапасына көңілем толмады шамалы,0,market
pla042887pla,"Калай білуге болады сонда не истеп кайда барганын, кайда не истеп жургенин",калай білуге болады сонда не истеп кайда барганын кайда не истеп жургенин,0,appstore
pla013652pla,Уатсап оте жаксы уатсаппен тур мен тур соилесе аласын,уатсап оте жаксы уатсаппен тур мен тур соилесе аласын,0,appstore
pla090158pla,Жаман құдайдың орнын басатын кімсіңдер сонша жазып алмаңдар босқа құдайдың қахарына қаласыңдар,жаман құдайдың орнын басатын кімсіңдер сонша жазып алмаңдар босқа құдайдың қахарына қаласыңдар,0,appstore
pla129614pla,Ақпарат,ақпарат,0,appstore
pla096723pla,Казино жарнамалары дыбысты азайтсаң да бақырады. Түнде ойнай алмаймыз ғой масқара. Қатені түзеулеріңізді сұраймын,казино жарнамалары дыбысты азайтсаң да бақырады түнде ойнай алмаймыз ғой масқара қатені түзеулеріңізді сұраймын,0,appstore
pla050912pla,Жылдам ашу кодын енгіз дейді дұрыс кодты енгізсем де ашпайды қайтадан логин паролын жазып кіремін,жылдам ашу кодын енгіз дейді дұрыс кодты енгізсем де ашпайды қайтадан логин паролын жазып кіремін,0,appstore
pla103959pla,Өте ыңғайлы әр керемет,өте ыңғайлы әр керемет,0,appstore
pla004196pla,Жақсы бірақ мені блокқа салып тастады,жақсы бірақ мені блокқа салып тастады,0,appstore
pla089152pla,Ойналынбайды фу,ойналынбайды фу,0,appstore
pla093724pla,Дыс ойнамайд маган унамды,дыс ойнамайд маган унамды,0,appstore
pla091403pla,Амбал 99 ға келгенде қаиттан 0 ге тусіп қалды 🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕,амбал 99 ға келгенде қаиттан 0 ге тусіп қалды,0,appstore
pla130040pla,Оте ынгайлы уйден шыкпай тез арада жылдам. Рахмет сиздерге коп коп,оте ынгайлы уйден шыкпай тез арада жылдам рахмет сиздерге коп коп,0,appstore
pla040934pla,өте жай ашады. Баяғы жар тас сол жар тас,өте жай ашады баяғы жар тас сол жар тас,0,appstore
pla012235pla,Мәә смайлктері андройд айфон қылса қайтет🙄,мәә смайлктері андройд айфон қылса қайтет,0,appstore
pla010146pla,Жақсы екен тамаша,жақсы екен тамаша,0,appstore
pla081050pla,Задал бала,задал бала,0,appstore
pla003516pla,Өтте қатты 😍,өтте қатты,0,appstore
pla018596pla,Кез келген нарсеі тауып бере алады,кез келген нарсеі тауып бере алады,0,appstore
pla008129pla,Унамады,унамады,0,appstore
pla080163pla,кызыкты бирак иш пыстырат,кызыкты бирак иш пыстырат,0,appstore
pla063749pla,Тіркелгені үшін 1500 тг бонус беретін еді не үшін бермейді,тіркелгені үшін 1500 тг бонус беретін еді не үшін бермейді,0,appstore
pla036040pla,Өте керемет маған қатты ұнады РАКМЕТ,өте керемет маған қатты ұнады ракмет,0,appstore
pla134766pla,"Жаңадан камера алдым, бағдарламаларыңызды жүктедім, енді тіркеле алмай отырмын құпия сөз қабылдамай жатыр, алғаныма өкінемін, өте нашар бағдарлама",жаңадан камера алдым бағдарламаларыңызды жүктедім енді тіркеле алмай отырмын құпия сөз қабылдамай жатыр алғаныма өкінемін өте нашар бағдарлама,0,appstore
pla071706pla,Телефонды қатырып тастайды оның үстіне жады да жоғары,телефонды қатырып тастайды оның үстіне жады да жоғары,0,appstore
pla022316pla,Мулде жуктелмейды қалай жуктейды,мулде жуктелмейды қалай жуктейды,0,appstore
pla132805pla,Өте тамаша секс неге көрсетпей,өте тамаша секс неге көрсетпей,0,appstore
pla012138pla,боташ,боташ,0,appstore
kas016125kas,"Тауар тез жеткізілдіғ бірақ баста онша ұнамады, екі рет жасағансон жақсы істеді.",тауар тез жеткізілдіғ бірақ баста онша ұнамады екі рет жасағансон жақсы істеді,0,market
kas001940kas,"Иісі қандай жаман еді.Енді иісін білмей тұрып ештеңе алмайтын болдым, сабақ болды.",иісі қандай жаман еді енді иісін білмей тұрып ештеңе алмайтын болдым сабақ болды,0,market
pla115803pla,Өте қымбат жаңарту,өте қымбат жаңарту,0,appstore
kas009259kas,"Өшпейді розеткадан, суырласын, алмай қойыңдар.",өшпейді розеткадан суырласын алмай қойыңдар,0,market
pla132400pla,Жақсы бірақ реклама көп,жақсы бірақ реклама көп,0,appstore
pla082077pla,Крч мына ойын кушти ма билмим енд тартып атырм🤦😂,крч мына ойын кушти ма билмим енд тартып атырм,0,appstore
pla080012pla,Әр адамның өмірінде көп жағдайда мен,әр адамның өмірінде көп жағдайда мен,0,appstore
pla061482pla,Жақсы ойын бірақ жалықтырып жібереді,жақсы ойын бірақ жалықтырып жібереді,0,appstore
pla020370pla,Қотақбас праграмма,қотақбас праграмма,0,appstore
pla020234pla,Қызылорда қаласы Саяхат микрайонында сеть нашар осы оператор бойынша сол жағын назарға алсаңыздар,қызылорда қаласы саяхат микрайонында сеть нашар осы оператор бойынша сол жағын назарға алсаңыздар,0,appstore
kit000450kit,басында бір жаттауға ұқсайды бірақ кейбір жақтарыңда басқвша екен Basinda bir jattauga uqsaidi biraq keibir jaqtarinda baspsha eken,басында бір жаттауға ұқсайды бірақ кейбір жақтарыңда басқвша екен basinda bir jattauga uqsaidi biraq keibir jaqtarinda baspsha eken,0,bookstore
pla023982pla,"Нашар қосымша екен , мүлдем ұнамады , ақша айына бір ғана рет түседі екен, еще ол үшін жұмыс істеу керек екенсін.",нашар қосымша екен мүлдем ұнамады ақша айына бір ғана рет түседі екен еще ол үшін жұмыс істеу керек екенсін,0,appstore
pla114935pla,Білмим,білмим,0,appstore
pla129028pla,Болады деп ойлайм мен каз тартып отырмын көрем енді,болады деп ойлайм мен каз тартып отырмын көрем енді,0,appstore
pla063672pla,Сендер пиздес шыгарсындар будильник таныстарга смс жиберип кредит туралы,сендер пиздес шыгарсындар будильник таныстарга смс жиберип кредит туралы,0,appstore
pla110422pla,Қымбат қымбат қайдағы арзан,қымбат қымбат қайдағы арзан,0,appstore
pla108027pla,Жақсы Аллаһ қазы болсын!,жақсы аллаһ қазы болсын,0,appstore
pla017880pla,Ортанша,ортанша,0,appstore
pla050505pla,Екі адамға болмайды екен,екі адамға болмайды екен,0,appstore
kas023058kas,Балалар ойнап отыруына ыңғайлы.Мен ойлағаннан жұқа екен.,балалар ойнап отыруына ыңғайлы мен ойлағаннан жұқа екен,0,market
pla094751pla,өте кызық ойын түсінген адамға,өте кызық ойын түсінген адамға,0,appstore
pla000219pla,"Қазақ тəрбиесіне қайшы ақпараттар деп айтуға да келмейді дұрысы өсек бақ 
болып кетті сонымен қоса жарнамаға неге біз төлеуміз керек, ұнамды мен 
тенгри ге кеттім...",қазақ тəрбиесіне қайшы ақпараттар деп айтуға да келмейді дұрысы өсек бақ болып кетті сонымен қоса жарнамаға неге біз төлеуміз керек ұнамды мен тенгри ге кеттім,0,appstore
pla060090pla,Вавше маган унамады не деген ойын мунау😡😡😤😤таже жазылганда жок 👎👎,вавше маган унамады не деген ойын мунаутаже жазылганда жок,0,appstore
pla081880pla,Күшті теп үміттенемін енді тартып жатырмын,күшті теп үміттенемін енді тартып жатырмын,0,appstore
pla061898pla,Катып кала беред. Жолга шыксан Загрузкасы коп,катып кала беред жолга шыксан загрузкасы коп,0,appstore
kas021839kas,"Маған ұнамады, балама аллергия шығып кетті.",маған ұнамады балама аллергия шығып кетті,0,market
pla114527pla,Маған қатты ұнады бірақ тартылған жоқ,маған қатты ұнады бірақ тартылған жоқ,0,appstore
pla018437pla,Өте керемет приложение.Маған қатты ұнайды,өте керемет приложение маған қатты ұнайды,0,appstore
pla112758pla,мәә муз тартуға болатн болса я 🙃😂😂,мәә муз тартуға болатн болса я,0,appstore
gis004071gis,Узи печеньді тусіргенбіз. Норма деп берген жане дерматолог улкен кісі ер адам адамның устине шыккан жараның себебін таппады. Узист нашар. Ақтөбеден өттік. Печень увеличен и дерматолог атопический дерматит екенін айтты. ,узи печеньді тусіргенбіз норма деп берген жане дерматолог улкен кісі ер адам адамның устине шыккан жараның себебін таппады узист нашар ақтөбеден өттік печень увеличен и дерматолог атопический дерматит екенін айтты,0,mapping
pla020630pla,😅😅😅😅😅🍑🍌мықты18+,мықты18,0,appstore
pla079637pla,И кім шығарды күштііғо ?😊❤❤❤❤ лайк баскандар +жіюерсін менің сөзме,и кім шығарды күштііғо лайк баскандар жіюерсін менің сөзме,0,appstore
pla075484pla,Достар қалай ойлайсыз дар фир файер қандай?,достар қалай ойлайсыз дар фир файер қандай,0,appstore
pla134969pla,Тек Астана қаласы ғана ғой,тек астана қаласы ғана ғой,0,appstore
pla009772pla,Қалай басқа телефонға тіркейміз сим картаны болмай жатыр,қалай басқа телефонға тіркейміз сим картаны болмай жатыр,0,appstore
pla001791pla,Маинкравт өте Күшті мен бункир істедм 😘❤,маинкравт өте күшті мен бункир істедм,0,appstore
pla011587pla,Мені кіргізсеңдер 1 емес 5 жұлдызша қойяам алғыс білдірем,мені кіргізсеңдер 1 емес 5 жұлдызша қойяам алғыс білдірем,0,appstore
pla120191pla,Түк түсінік сіз унамад,түк түсінік сіз унамад,0,appstore
pla132298pla,Реклама неге коп,реклама неге коп,0,appstore
pla000515pla,Сіздің сайтта жарық көретін мақалаларда орфографиялық қателер жиі әрі көп кетеді.,сіздің сайтта жарық көретін мақалаларда орфографиялық қателер жиі әрі көп кетеді,0,appstore
pla010001pla,Ешкімге кеңес бермес едім izi номер ал деп. Сеть ұстамайды. Не оператормен сөйлесе алмайсың. Қайран 3400 тг далаға кеткен. Короче отстой номер и лохотрон лучше ALTEL.,ешкімге кеңес бермес едім izi номер ал деп сеть ұстамайды не оператормен сөйлесе алмайсың қайран 3400 тг далаға кеткен короче отстой номер и лохотрон лучше altel,0,appstore
pla119723pla,Бұл бағдарлама👍👍👍👍,бұл бағдарлама,0,appstore
pla022970pla,Бәріне рахмет каспи үшін б әі бар,бәріне рахмет каспи үшін б әі бар,0,appstore
pla030081pla,Бұл деген сұмдық,бұл деген сұмдық,0,appstore
pla008574pla,Қотақбас ойындарымен қоймай өзіқатып жатыр топас ойын,қотақбас ойындарымен қоймай өзіқатып жатыр топас ойын,0,appstore
pla086555pla,Өте ұятсыз ойын әділетсіздікқо,өте ұятсыз ойын әділетсіздікқо,0,appstore
pla026194pla,Жонди истемейди кателер коп,жонди истемейди кателер коп,0,appstore
pla040160pla,Құрылғыны ашқаннан-ақ бірден көңіл-күй түсіп кетті. Өз еліміздің адамдары ашқан разработка дегеніне қуанған едім. Мемлекеттік тіл жоқ. Мекен-жайды көрсетсең де басқа қаладағы жұмыстарды көрсетеді. Сіздерге 1 жұлдыз да қоя алмаймын. Жұмыс іздеп жүрген қаншама қазақ тілді жастарымыз бар. Қазақ тілінде 1 құрылғы аша алмағандарыңыз өте өкінішті. 100% қолдауға ие болар едіңіздер. Өте нашар 👎👎👎,құрылғыны ашқаннан ақ бірден көңіл күй түсіп кетті өз еліміздің адамдары ашқан разработка дегеніне қуанған едім мемлекеттік тіл жоқ мекен жайды көрсетсең де басқа қаладағы жұмыстарды көрсетеді сіздерге 1 жұлдыз да қоя алмаймын жұмыс іздеп жүрген қаншама қазақ тілді жастарымыз бар қазақ тілінде 1 құрылғы аша алмағандарыңыз өте өкінішті 100 қолдауға ие болар едіңіздер өте нашар,0,appstore
pla072829pla,Мықты ойын екен бұны кім жыларман екен,мықты ойын екен бұны кім жыларман екен,0,appstore
kas022178kas,"Қазақстаннан шығарылған, жақсы гой деп алып едім. Өте нашар. Баланың көтені қызарып кетті. Бодидың сырты ылғалданып тұрады, сапасы өте нашар.Одан да жапондық подгузник алыңыздар.",қазақстаннан шығарылған жақсы гой деп алып едім өте нашар баланың көтені қызарып кетті бодидың сырты ылғалданып тұрады сапасы өте нашар одан да жапондық подгузник алыңыздар,0,market
pla114207pla,Жақсыыыыыы🤗,жақсыы,0,appstore
pla012498pla,Ашылмайды өте нашар,ашылмайды өте нашар,0,appstore
pla093663pla,Гтм сипа шаршап 🙏,гтм сипа шаршап,0,appstore
pla092147pla,Красавчик ол батыр,красавчик ол батыр,0,appstore
pla072304pla,Уте жаман оиын кырмыиды👎👎👎,уте жаман оиын кырмыиды,0,appstore
pla071892pla,Чорт игра буны шыгарган адам мусылман емес мусылман болсанг дәлилде ойынды өшір плей маркеттен көрейік,чорт игра буны шыгарган адам мусылман емес мусылман болсанг дәлилде ойынды өшір плей маркеттен көрейік,0,appstore
gis002788gis,"Ассорти кәуапта еті аз, бағасына сай емес, кола сұрасаң, 1штук қалды дейді, пахлава свежий емес, бағалары ҚЫМБАТ, тамақтары бағасына сай емес! Бұл бағаға Sandyq restoranda жақсы отырасын!",ассорти кәуапта еті аз бағасына сай емес кола сұрасаң 1штук қалды дейді пахлава свежий емес бағалары қымбат тамақтары бағасына сай емес бұл бағаға sandyq restoranda жақсы отырасын,0,mapping
pla050100pla,"Көркем, математикаға кірмейді",көркем математикаға кірмейді,0,appstore
pla111414pla,"Тек дәрігерге жазылған уақыт қана келеді, талдама қортындысын көре алмаймыз, онша жақсы емес",тек дәрігерге жазылған уақыт қана келеді талдама қортындысын көре алмаймыз онша жақсы емес,0,appstore
pla014820pla,Болад дұрыс 🙄🙄🙄🙄🙄😎😎,болад дұрыс,0,appstore
pla029642pla,Хотя бы балалардың версиясын тегін жасамайды?,хотя бы балалардың версиясын тегін жасамайды,0,appstore
pla046588pla,Менде ашылмайды мүлдем неге,менде ашылмайды мүлдем неге,0,appstore
pla056445pla,Tegin emes bok,tegin emes bok,0,appstore
pla108530pla,Ашылады бірақ қатып қалады екен 🙄😑,ашылады бірақ қатып қалады екен,0,appstore
pla040773pla,Анасикен блмайды,анасикен блмайды,0,appstore
pla035647pla,Фү ваше ештеңке жок туфта барі,фү ваше ештеңке жок туфта барі,0,appstore
pla007471pla,Мынау маған ұнамад,мынау маған ұнамад,0,appstore
pla077450pla,Жарнама недеген сұмдық ойнауға мұрсат бермейді ғой сол үшін 1 🌟 қойдым сендерге,жарнама недеген сұмдық ойнауға мұрсат бермейді ғой сол үшін 1 қойдым сендерге,0,appstore
pla025053pla,Терминалдан касспи голдтан акша шешкенде услуга устаганын айтамын,терминалдан касспи голдтан акша шешкенде услуга устаганын айтамын,0,appstore
pla038523pla,карточка привязано деп истемей жатыр тулпарга?неге?бирак автобуска толенеди,карточка привязано деп истемей жатыр тулпарга неге бирак автобуска толенеди,0,appstore
pla059213pla,Маған бұл ойын вашше ұнамад минусы коп город сондай жоқ скушный и заттар аз ..........,маған бұл ойын вашше ұнамад минусы коп город сондай жоқ скушный и заттар аз,0,appstore
pla060667pla,Ойын қандай шынба егер ашылатын қыздармен аксесуарлар дыңбарын алсақ неболдады,ойын қандай шынба егер ашылатын қыздармен аксесуарлар дыңбарын алсақ неболдады,0,appstore
pla035511pla,Фу 👎қолдарыңнан келмейма тыштандамаңдарш,фу қолдарыңнан келмейма тыштандамаңдарш,0,appstore
kas006360kas,"Жалпы ұнады, бірақ көпке жетпей 2 тастары түсіп қалды.",жалпы ұнады бірақ көпке жетпей 2 тастары түсіп қалды,0,market
pla022667pla,Қазақ тілінде болмағандықтан 2 жұлдыз. Клиенттерінің 80 пайызы қазақ тілді аудитория.Бұл қазақ тілін менсінбеушілік,қазақ тілінде болмағандықтан 2 жұлдыз клиенттерінің 80 пайызы қазақ тілді аудитория бұл қазақ тілін менсінбеушілік,0,appstore
kit000367kit,2-ақ бет,2 ақ бет,0,bookstore
pla070143pla,оте кушти оин маган унады,оте кушти оин маган унады,0,appstore
pla030582pla,Цифровой құжаттар ашылмайды,цифровой құжаттар ашылмайды,0,appstore
pla062178pla,"Жеке куәлікті фотоға түсіріп жүктеу мүмкін емес, босқа жүкетедім телефонға",жеке куәлікті фотоға түсіріп жүктеу мүмкін емес босқа жүкетедім телефонға,0,appstore
kit000833kit,Оку акылыма сонда,оку акылыма сонда,0,bookstore
map002217map,"Жақында болдым, іші жартылай бос тұр, ішінде адам аз, екі касса ғана жұмыс істеп тұр.",жақында болдым іші жартылай бос тұр ішінде адам аз екі касса ғана жұмыс істеп тұр,0,mapping
pla014410pla,Q Маған ұнаған соң,q маған ұнаған соң,0,appstore
pla078982pla,Мына ойын неге қосылмай ды,мына ойын неге қосылмай ды,0,appstore
pla098796pla,Қазақ тилине жоқ сөздер көп кездеседи,қазақ тилине жоқ сөздер көп кездеседи,0,appstore
pla087297pla,надаел болса өширип тастандар оны не боктап жазасындар. күшті. ғо👍👍👍,надаел болса өширип тастандар оны не боктап жазасындар күшті ғо,0,appstore
pla019160pla,"Ассалаумағалейкүм, неге қазақ тілінде аз, не дегенмен ана тілімізғой. Осыны ескерсек!!!",ассалаумағалейкүм неге қазақ тілінде аз не дегенмен ана тілімізғой осыны ескерсек,0,appstore
gis002667gis,"Парк керемет! Тек тақтайшаларда, ақпарат берілетін жерлерде қазақ тілінде де ақпарат қоссаңыздар",парк керемет тек тақтайшаларда ақпарат берілетін жерлерде қазақ тілінде де ақпарат қоссаңыздар,0,mapping
pla077600pla,әтәсінәлет не мынау платный деп э осыған 1 гб кетірдікқо е ёё тегін құлындар бәрін,әтәсінәлет не мынау платный деп э осыған 1 гб кетірдікқо е ёё тегін құлындар бәрін,0,appstore
pla113269pla,"Ашпай тұр менде онлайн,көмектесіп жібересіздерме,эмайлмді тердім,жазылу деп тұр,бассам нәтижн жоқ,ал басқа каналдар мысалы спорт канал көрсетіп тұр,сериялдарым қараусыз өтіп жатыр,масқара",ашпай тұр менде онлайн көмектесіп жібересіздерме эмайлмді тердім жазылу деп тұр бассам нәтижн жоқ ал басқа каналдар мысалы спорт канал көрсетіп тұр сериялдарым қараусыз өтіп жатыр масқара,0,appstore
pla083659pla,Бриллиант жиналмайды 🤢🥴,бриллиант жиналмайды,0,appstore
pla110200pla,Ужыс түсүніксіз стрелка 🤐,ужыс түсүніксіз стрелка,0,appstore
pla018444pla,Жаблсын,жаблсын,0,appstore
pla014579pla,Жақсы жатып тұр көркем,жақсы жатып тұр көркем,0,appstore
pla111087pla,Оте нашар жулдыз жургизушилерди дурыстап танданыздар халыкка жумыс жасап журген сон водитель нашар жулдыздн,оте нашар жулдыз жургизушилерди дурыстап танданыздар халыкка жумыс жасап журген сон водитель нашар жулдыздн,0,appstore
pla087097pla,Мал ойын достар таппай-ақ қойыңдар ойналмайт щщс,мал ойын достар таппай ақ қойыңдар ойналмайт щщс,0,appstore
pla040972pla,Осы актибті қолданыб жургеніме сіздерге алғысымды айтамын нурмахамбет,осы актибті қолданыб жургеніме сіздерге алғысымды айтамын нурмахамбет,1,appstore
pla128795pla,Оте керемет маган унады тезирек жазыныздар,оте керемет маган унады тезирек жазыныздар,1,appstore
pla078329pla,Қзық,қзық,0,appstore
pla124800pla,Пернетакта оте керемет маган унады Оте керемет Сiздерге коп рахмет Осындай пернетакта шыгарганларынызга,пернетакта оте керемет маган унады оте керемет сiздерге коп рахмет осындай пернетакта шыгарганларынызга,1,appstore
pla012890pla,өте жақсы прпграмма .сабақ оқу кəзіргі таңда қиында,өте жақсы прпграмма сабақ оқу кəзіргі таңда қиында,1,appstore
pla019228pla,"мен буны аппақ келін үшін тартым , бірақ көргің келген нəрсені көре алмайсвң ютуб жақсы",мен буны аппақ келін үшін тартым бірақ көргің келген нəрсені көре алмайсвң ютуб жақсы,0,appstore
pla086522pla,қазына кушты,қазына кушты,1,appstore
pla114552pla,Булдрап туратн жабкои 😡 калаи ашамз,булдрап туратн жабкои калаи ашамз,0,appstore
pla012051pla,Керемет достарымен еркин соилестим,керемет достарымен еркин соилестим,0,appstore
pla065887pla,Бұл мысық,бұл мысық,0,appstore
pla099639pla,Керемет. ♡♡♡ мен 253ши суракта токтап калдым. Оз еркимен жумыс истеуши ол не. Рахмет,керемет мен 253ши суракта токтап калдым оз еркимен жумыс истеуши ол не рахмет,1,appstore
pla131818pla,Не үшін ... іздесем шықпайды тек бір видео шығады,не үшін іздесем шықпайды тек бір видео шығады,1,appstore
kas021519kas,"Рахмет! Машина ойымнан шықты, уақытынан бұрын келді.",рахмет машина ойымнан шықты уақытынан бұрын келді,1,market
pla101598pla,"Керемет қолданба, бірақ азан он он бес минутқа кеш шақырылады екен",керемет қолданба бірақ азан он он бес минутқа кеш шақырылады екен,1,appstore
pla029911pla,Бұл өтірік ақшамен іс теледі.,бұл өтірік ақшамен іс теледі,0,appstore
pla033013pla,Неге ойын атылмайт,неге ойын атылмайт,0,appstore
kit005099kit,өте күшті маған ұнады өзі де қысқа екен,өте күшті маған ұнады өзі де қысқа екен,1,bookstore
kas006579kas,"Бәрі ұнады, ойымнан шықты.",бәрі ұнады ойымнан шықты,1,market
kas014136kas,Бәрі ұнады. Сыйлыққа рахмет!,бәрі ұнады сыйлыққа рахмет,1,market
pla099781pla,Логикалық сұрақтар күшті.,логикалық сұрақтар күшті,1,appstore
pla031604pla,мал табу жақсырақ,мал табу жақсырақ,0,appstore
pla059381pla,Емаа аиздес орын екен,емаа аиздес орын екен,1,appstore
pla110835pla,Жаксы істеп тұр,жаксы істеп тұр,1,appstore
pla005562pla,Бул оте кушти,бул оте кушти,1,appstore
pla054360pla,Барлығын аштым ура ура ест Күшті барлығы,барлығын аштым ура ура ест күшті барлығы,1,appstore
pla127559pla,Ойлап тапқандарға мың алғыс!!! СУПЕР!!!,ойлап тапқандарға мың алғыс супер,1,appstore
pla097160pla,"Өте тамаша ойын,мен зейнеткермін,күннен күнге қызығып,қолым босай қалса телефонға жүгіретін болдым.Сұрақтарды оқып үлгіре алмай жатсам да ойнай беремін",өте тамаша ойын мен зейнеткермін күннен күнге қызығып қолым босай қалса телефонға жүгіретін болдым сұрақтарды оқып үлгіре алмай жатсам да ойнай беремін,0,appstore
pla128175pla,"Е мынаны жазып ал керек болат ,мал,ешек",е мынаны жазып ал керек болат мал ешек,1,appstore
pla041709pla,Өте керемет шығар деген үміттеміз,өте керемет шығар деген үміттеміз,1,appstore
pla095169pla,Лега кайда тасактар неге лега бермейт маган айтындарш казактар тез нервы ауырды уже......,лега кайда тасактар неге лега бермейт маган айтындарш казактар тез нервы ауырды уже,1,appstore
pla026691pla,Әлхамдулилях Аллаға шүкір ет,әлхамдулилях аллаға шүкір ет,1,appstore
pla013317pla,баяу тартырылуда жылдамдатуға рұқсат етілеме негізінде маған ұнайт жақсы алыс туысты еске түсіреді араласуға мұрша береді өтте жақсы тамаша😍😘😗✌🤘🖑👏👍👌💋👏👏💖💗😎🙂☺🙄,баяу тартырылуда жылдамдатуға рұқсат етілеме негізінде маған ұнайт жақсы алыс туысты еске түсіреді араласуға мұрша береді өтте жақсы тамаша,1,appstore
pla073396pla,"кшкентайларға арналған жаман, қотақбас ойын",кшкентайларға арналған жаман қотақбас ойын,0,appstore
kit003136kit,Керемет сөздер,керемет сөздер,1,bookstore
pla071598pla,Маған 100алмаз жасап берші фри фаерге,маған 100алмаз жасап берші фри фаерге,1,appstore
kas003705kas,"Жақсы, біреуінің өзі көпке жетеді.",жақсы біреуінің өзі көпке жетеді,1,market
kas027928kas,"Керемет екен, сөз жоқ",керемет екен сөз жоқ,1,market
pla094629pla,ұнады кушті,ұнады кушті,1,appstore
pla072708pla,Менің ойымша бұл ойын 💯 ден 💯 өйткені бұл ойынды мен кішкентай кезімнен ойнағанмын тіпті маған емес менің ата анамада ұнайды сол себептен осы ойынды тартуды таңдадым,менің ойымша бұл ойын ден өйткені бұл ойынды мен кішкентай кезімнен ойнағанмын тіпті маған емес менің ата анамада ұнайды сол себептен осы ойынды тартуды таңдадым,1,appstore
map001419map,"кушти торговый центр, ішінде барі бар, өте ыңғайлы,тәңертен кіріп кешке шығасың ғой!)",кушти торговый центр ішінде барі бар өте ыңғайлы тәңертен кіріп кешке шығасың ғой,1,mapping
pla022885pla,Қазақша нұсқасы қашан пайда болады. Қанша күтеміз енді. 10000 жылма,қазақша нұсқасы қашан пайда болады қанша күтеміз енді 100 жылма,0,appstore
pla095120pla,Жақсы стратегия . Но ақша жинау қиын,жақсы стратегия но ақша жинау қиын,1,appstore
pla020746pla,Өте керемет өте сапалы еще бұны билайн компаниясы шығарды гой 👍🏻👍🏻😎,өте керемет өте сапалы еще бұны билайн компаниясы шығарды гой,1,appstore
pla085301pla,5-пайыз ұнады өте керемет Маган катты унады😘😘😘😘😘😘😘😘😘😘😘ккееееерееееметтттттттттт,5 пайыз ұнады өте керемет маган катты унадыккеерееметт,1,appstore
pla111747pla,"Неге менің балаларым тіркелмейді ? Регестратураға 3 мәрте барып тіркеттім, сол қалпы тіркелінбеді.",неге менің балаларым тіркелмейді регестратураға 3 мәрте барып тіркеттім сол қалпы тіркелінбеді,0,appstore
pla017832pla,Маған сообщения келмейді жатыр ғой,маған сообщения келмейді жатыр ғой,0,appstore
pla108508pla,Өте керемет бағдарлама аяғым жіңішке болып қалды,өте керемет бағдарлама аяғым жіңішке болып қалды,1,appstore
kas014723kas,"Сапасы жоғары.Сапалы, көлемі шағын тоғыз жұп аяқ киім сыяды!",сапасы жоғары сапалы көлемі шағын тоғыз жұп аяқ киім сыяды,1,market
kas001797kas,"Маған ұнады, керемет, 1 сағатта жеткізді, рахмет!",маған ұнады керемет 1 сағатта жеткізді рахмет,1,market
pla116385pla,"машаллаһ, алла разы болсын, өте керемет қолданба екен.👍мен бұл қолданбамен көптеген қызықты жаңалықтар жасай аламын 🌸және ютубқа да видео сала аламын☺️",машаллаһ алла разы болсын өте керемет қолданба екен мен бұл қолданбамен көптеген қызықты жаңалықтар жасай аламын және ютубқа да видео сала аламын,1,appstore
pla122051pla,Жакс жазадекн катежазбаид,жакс жазадекн катежазбаид,1,appstore
pla080089pla,Мен ойнаймын керемет,мен ойнаймын керемет,1,appstore
pla097606pla,Мен бұл ойынды бұрында бастым! Осы жылы ұнағасын қаттан бастым! Ұстаған оразаларыңыз қабыл болсын!,мен бұл ойынды бұрында бастым осы жылы ұнағасын қаттан бастым ұстаған оразаларыңыз қабыл болсын,1,appstore
